TR,TE,CNR_WM_GM,CNR_GM_CSF,CNR_WM_CSF
1100,150,1.5272512907533065,5.711641906377043,7.238893197130349
1100,155,1.499243226801769,5.947849586745399,7.447092813547168
1100,160,1.469811918857368,6.171248694256795,7.641060613114162
1100,165,1.4391957692452002,6.382467127828173,7.821662897073373
1100,170,1.407611314691513,6.582102155351368,7.989713470042882
1100,175,1.3752549130457825,6.770721907605894,8.145976820651677
1100,180,1.3423043101568033,6.948866799312681,8.291171109469484
1100,185,1.3089200950248854,7.117050880882164,8.425970975907049
1100,190,1.2752470508180611,7.275763124236792,8.551010175054854
1100,195,1.241415408840614,7.4254686459231705,8.666884054763784
1100,200,1.207542012074734,7.566609870572292,8.774151882647027
1200,10,0.17332240428374612,10.309837040314928,10.483159444598675
1200,15,0.11159805815031676,9.211658386893523,9.100060328743206
1200,20,0.3658991481363061,8.168528360662537,7.80262921252623
1200,25,0.5920874240661289,7.177758488489622,6.585671064423493
1200,30,0.7924858092930864,6.236791424912416,5.44430561561933
1200,35,0.9692462674744162,5.343194556943503,4.373948289469087
1200,40,1.1243616343855038,4.494653920772628,3.3702922863871247
1200,45,1.2596766609984211,3.688968415155,2.429291754156579
1200,50,1.3768983191173367,2.924044297015976,1.5471459778986396
1200,55,1.477605417585165,2.1978899455084133,0.7202845279232484
1200,60,1.563257574003836,1.5086108814298782,0.05464669257395777
1200,65,1.6352035840332206,0.8544050295459571,0.7807985544872637
1200,70,1.6946892276376593,0.2335582119727328,1.4611310156649264
1200,75,1.742864549124136,0.3555601386503113,2.0984246877744472
1200,80,1.7807906454505182,0.9145010569163198,2.6952917023668377
1200,85,1.8094459950667356,1.4447399235324925,3.2541859185992283
1200,90,1.8297323574765627,1.947680155026231,3.7774125125027935
1200,95,1.842480271764113,2.424656713502095,4.267136985266208
1200,100,1.8484541805088905,2.8769394452258554,4.725393625734746
1200,105,1.8483572038085858,3.305736256383812,5.154093460192398
1200,110,1.8428355865325097,3.7121961339584564,5.555031720490966
1200,115,1.8324828404337938,4.097412019274244,5.929894859708037
1200,120,1.817843601348832,4.462423541398796,6.280267142747628
1200,125,1.799417220401961,4.808219617234534,6.607636837636495
1200,130,1.7776611069063717,5.135740924802273,6.913402031708646
1200,135,1.7529938395037212,5.445882255901287,7.198876095405007
1200,140,1.7257980610093808,5.739494754028766,7.465292815038146
1200,145,1.6964231714238136,6.017388043154568,7.713811214578382
1200,150,1.6651878326282759,6.280332252674355,7.945520085302631
1200,155,1.6323822974010465,6.529059943604548,8.161442241005595
1200,160,1.598270574565091,6.764267940835597,8.362538515400688
1200,165,1.563092441305478,6.98661907602513,8.549711517330607
1200,170,1.5270653129719611,7.196743845489165,8.723809158461126
1200,175,1.4903859800057144,7.395241987236961,8.885627967242677
1200,180,1.4532322209961521,7.582683981092885,9.035916202089037
1200,185,1.41576430028159,7.759612475656478,9.175376775938068
1200,190,1.3781263579533745,7.926543645668738,9.304670003622112
1200,195,1.340447699604772,8.08396848317885,9.424416182783624
1200,200,1.3028439926810274,8.232354025739939,9.535198018420965
1300,10,0.12236323098901714,10.531036640950521,10.408673409961505
1300,15,0.40273545790592835,9.379961721325985,8.977226263420057
1300,20,0.6521119865025932,8.286620349343663,7.6345083628410695
1300,25,0.87305396863053,7.248192844236106,6.375138875605576
1300,30,1.0679340628878957,6.2619970526332525,5.194062989745357
1300,35,1.23894947992825,5.32548164124726,4.086532161319009
1300,40,1.388134158137866,4.436219716677056,3.0480855585391904
1300,45,1.5173701262353316,3.5919027563787425,2.074532630143411
1300,50,1.6283981057322316,2.790334835626121,1.1619367298938892
1300,55,1.722827402806834,2.029427136025741,0.3065997332189069
1300,60,1.8021451359700318,1.307192721854905,0.4949524141151268
1300,65,1.8677248429306472,0.6217415711607138,1.2459832717699335
1300,70,1.920834507282697,0.028724150804659843,1.9495586580873567
1300,75,1.9626440430295182,0.6459145876313577,2.608558630660876
1300,80,1.9942322725165342,1.2314564685242988,3.225688741040833
1300,85,2.0165934310565086,1.7868971764950379,3.803490607551546
1300,90,2.0306432293883057,2.3137086181453617,4.344351847533667
1300,95,2.037224503103004,2.813290904719365,4.8505154078223685
1300,100,2.0371124762919455,3.286975853628403,5.3240883299203485
1300,105,2.0310196649111987,3.7360303192045485,5.767049984115747
1300,110,2.019600443708733,4.161659361011321,6.181259804720053
1300,115,2.003455299017577,4.565009257633927,6.568464556651504
1300,120,1.9831347882732142,4.947170373485227,6.93030516175844
1300,125,1.9591432257606962,5.309179885795795,7.268323111556491
1300,130,1.9319421128305279,5.652024378607131,7.5839664914376606
1300,135,1.901953329636695,5.976642310254188,7.878595639890882
1300,140,1.8695621043403796,6.283926360507355,8.153488464847735
1300,145,1.8351197746840193,6.574725663242893,8.409845437926913
1300,150,1.7989463558680037,6.8498479302246835,8.648794286092686
1300,155,1.7613329277521954,7.110061471307873,8.871394399060067
1300,160,1.7225438535527486,7.356097116115976,9.078640969668724
1300,165,1.682818841407635,7.588650041996583,9.271468883404218
1300,170,1.6423748594384293,7.808381512826612,9.45075637226504
1300,175,1.601407914238008,8.015920533014908,9.617328447252914
1300,180,1.5600947020608074,8.211865420838173,9.77196012289898
1300,185,1.5185941413814008,8.396785305044332,9.915379446425733
1300,190,1.4770487949156335,8.57122154846562,10.048270343381251
1300,195,1.4355861886638999,8.73568910220118,10.17127529086508
1300,200,1.3943200350361038,8.890677793755362,10.284997828791466
1400,10,0.42702929566483805,10.690952309280021,10.263923013615184
1400,15,0.7013195527014293,9.49100963211095,8.789690079409521
1400,20,0.9443789750109233,8.351286354456395,7.406907379445471
1400,25,1.1588123997456927,7.26884130308465,6.110028903338957
1400,30,1.3470320882840252,6.240876758058058,4.893844669774033
1400,35,1.5112710889092578,5.2647314564069045,3.753460367497646
1400,40,1.6535957072139145,4.337873937018233,2.684278229804318
1400,45,1.775917142321004,3.4578962100982213,1.6819790677772173
1400,50,1.880002343298437,2.6225077353787345,0.7425053920802976
1400,55,1.9674841366608102,1.8295296940101513,0.13795444265065904
1400,60,2.039870672591457,1.0768895398174327,0.962981132774024
1400,65,2.0985542344625325,0.3626158162945675,1.735938418167965
1400,70,2.144819453368911,0.3151667736227187,2.4599862269916297
1400,75,2.1798509667113275,0.958242057334191,3.1380930240455185
1400,80,2.2047405573532783,1.568306853629106,3.773047410982384
1400,85,2.220493807524837,2.1469752161719895,4.3674690236968265
1400,90,2.2280362994442053,2.695782470031126,4.923818769475331
1400,95,2.228219392565546,3.2161890513431337,5.44440844390868
1400,100,2.221825605430154,3.709584159714839,5.931409765144993
1400,105,2.2095736282896365,4.177289232495365,6.386862860785001
1400,110,2.192122990976328,4.620561249605866,6.812684240582194
1400,115,2.1700784089106806,5.04059587719078,7.210674286101461
1400,120,2.1439938286508156,5.438530457951334,7.582524286602149
1400,125,2.1143761929997256,5.815446855638704,7.929823048638429
1400,130,2.081688944384643,6.172374160819509,8.254063105204152
1400,135,2.0463552840050085,6.510291264679553,8.556646548684563
1400,140,2.0087612031056516,6.83012930730159,8.838890510407241
1400,145,1.9692583016646759,7.13277400653909,9.102032308203766
1400,150,1.9281664087868327,7.419067873309465,9.347234282096297
1400,155,1.8857760181585657,7.689812318846087,9.575588337004653
1400,160,1.8423505510462206,7.945769659178365,9.788120210224585
1400,165,1.7981284585004773,8.187665021852075,9.985793480352552
1400,170,1.7533251736640865,8.41618815965785,10.169513333321936
1400,175,1.7081349243636335,8.631995175902949,10.340130100266585
1400,180,1.6627324154954242,8.835710165540512,10.498442581035935
1400,185,1.617274390088582,9.027926776259939,10.645201166348519
1400,190,1.5719010773417057,9.209209693441897,10.781110770783602
1400,195,1.526737535380608,9.380096052691204,10.906833588071812
1400,200,1.4818948959714948,9.54109678347955,11.022991679451044
1500,10,0.7365843230076219,10.795230188278925,10.058645865271304
1500,15,1.0035800369431107,9.55014722738328,8.546567190440168
1500,20,1.2392279375367798,8.367585195030227,7.128357257493447
1500,25,1.4461672087834858,7.2444904213765815,5.798323212593095
1500,30,1.6268410484741285,6.177958177021194,4.551117128547066
1500,35,1.783510302340846,5.165225409065951,3.3817151067251054
1500,40,1.9182661863175854,4.203663831443241,2.2853976451256557
1500,45,2.033042156350831,3.290773352232251,1.2577311958814201
1500,50,2.129624981389505,2.4241758215288565,0.2945508401393515
1500,55,2.2096650716189465,1.6016090842356112,0.6080559873833352
1500,60,2.274686110664381,0.8209213229006418,1.4537647877637394
1500,65,2.3260940373616394,0.08006567645956753,2.246028360902072
1500,70,2.365185419762968,0.6229048785753755,2.988090298338343
1500,75,2.3931552613017453,1.2898423972788398,3.6829976585805846
1500,80,2.4111042764697763,1.9225085980038774,4.333612874473654
1500,85,2.420045670953809,2.5225792681831685,4.942624939136977
1500,90,2.42091145892379,3.091648455256636,5.512559914180426
1500,95,2.4145583480544532,3.6312324532051283,6.045790801259582
1500,100,2.4017732208851448,4.14277359465841,6.544546815543555
1500,105,2.3832782392718506,4.6276438580598755,7.010922097331726
1500,110,2.359735596952613,5.0871482989076355,7.446883895860248
1500,115,2.33175194362467,5.522528313651974,7.854280257276644
1500,120,2.2998825024129936,5.9349647444105385,8.23484724682353
1500,125,2.264634901187486,6.325580832264768,8.590215733452254
1500,130,2.22647273685522,6.695445026522245,8.921917763377465
1500,135,2.185818890507824,7.045573656969667,9.23139254747749
1500,140,2.143058610137927,7.3769334757984,9.519992085936327
1500,145,2.0985423765469218,7.690444075558858,9.78898645210578
1500,150,2.0525885670447206,7.986980189189717,10.039568756234438
1500,155,2.0054859305861017,8.267373877873355,10.272859808459458
1500,160,1.957495887093623,8.532416612188271,10.489912499281894
1500,165,1.9088546628799232,8.782861251762377,10.6917159146423
1500,170,1.8597752732990267,9.019423928377474,10.8791992016765
1500,175,1.810449363023412,9.242785837233502,11.053235200256914
1500,180,1.7610489136580798,9.453594940851795,11.214643854509875
1500,185,1.7117278277615753,9.652467589877869,11.364195417639444
1500,190,1.6626233977439973,9.839990064836725,11.50261346258072
1500,195,1.6138576675510483,10.01672004269574,11.630577710246788
1500,200,1.5655386945183396,10.183187991902406,11.748726686420746
1600,10,1.047620089366108,10.84907101153267,9.801450922166563
1600,15,1.3063830275582304,9.562296562534808,8.255913534976578
1600,20,1.5337794012057426,8.340173902069678,6.806394500863935
1600,25,1.7324747715863897,7.179545193475306,5.447070421888917
1600,30,1.9049358846271625,6.0774066214156015,4.172470736788439
1600,35,2.053444536496671,5.030900880142183,2.9774563436455126
1600,40,2.180110510362279,4.037310028107968,1.857199517745689
1600,45,2.2868836449163794,3.094048691065612,0.807165046149233
1600,50,2.375565091392848,2.1986575966546518,0.176907494738196
1600,55,2.447817812157743,1.3487974243107548,1.0990203878469884
1600,60,2.5051763705507795,0.542242955118441,1.9629334154323386
1600,65,2.549056058462856,0.2231224930210829,2.772178551483939
1600,70,2.5807614051455414,0.9493123588218688,3.5300737639674105
1600,75,2.601494107948658,1.6382418728814963,4.2397359808301545
1600,80,2.6123604230602964,2.291732847376213,4.904093270436509
1600,85,2.614378051867644,2.9115182321599207,5.5258962840275645
1600,90,2.6084825562578406,3.4992464486594708,6.107729004917312
1600,95,2.595533334024479,4.056485512403309,6.652018846427787
1600,100,2.576319183529216,4.58472695449197,7.161046138021186
1600,105,2.551563484880072,5.085389551816141,7.636953036696213
1600,110,2.5219290231203755,5.559822875349751,8.081751898470127
1600,115,2.4880224772674904,6.009310665390714,8.497333142658205
1600,120,2.4503985974914126,6.435074042189136,8.885472639680549
1600,125,2.409564091272914,6.838274559991307,9.247838651264221
1600,130,2.365981238023555,7.220017112136093,9.585998350159649
1600,135,2.320071250379278,7.5813526944680865,9.901423944847364
1600,140,2.272217399189982,7.923281033977407,10.195498433167389
1600,145,2.2227679181145987,8.246753089239137,10.469521007353736
1600,150,2.1720387026895223,8.552673428904859,10.72471213159438
1600,155,2.12031581776361,8.841902494193704,10.962218311957313
1600,160,2.067857826280968,9.115258751040333,11.1831165773213
1600,165,2.014897951539312,9.373520737281366,11.388418688820678
1600,170,1.961646084253426,9.617429009999274,11.5790750942527
1600,175,1.908290645006258,9.847687997893114,11.755978642899372
1600,180,1.8550003119714942,10.064967763308035,11.91996807527953
1600,185,1.8019256231379275,10.269905678329483,12.071831301467409
1600,190,1.7492004616545989,10.46310801913329,12.212308480787891
1600,195,1.6969434323440005,10.64515148257832,12.342094914922322
1600,200,1.645259136895931,10.816584628833924,12.461843765729856
1700,10,1.3573188163083727,10.857263756759924,9.499944940451552
1700,15,1.6071442901261057,9.531988636788016,7.92484434666191
1700,20,1.8256654619563273,8.273338139027755,6.447672677071428
1700,25,2.0155674931525565,7.078057973045815,5.062490479893259
1700,30,2.1793344023248924,5.9430525744338185,3.763718172108926
1700,35,2.3192631275347737,4.865377363617757,2.546114236082983
1700,40,2.4374766450317162,3.8422313822097904,1.4047547371780738
1700,45,2.5359362061544655,2.870950288489546,0.33501408233508057
1700,50,2.616452750067813,1.9489996944998866,0.6674530555679264
1700,55,2.6806975463053244,1.073968828096386,1.6067287182089385
1700,60,2.7302121176215084,0.24356450410244201,2.4866476135190663
1700,65,2.766417490409656,0.5443946105053776,3.3108121009150335
1700,70,2.7906228169006173,1.291983451721637,4.082606268622254
1700,75,2.804033410509178,2.001175747586717,4.805209158095895
1700,80,2.807758233027416,2.6738489541872745,5.48160718721469
1700,85,2.802816869866334,3.311788950925093,6.114605820791427
1700,90,2.790146027207997,3.9166945067947934,6.70684053400279
1700,95,2.770605582739917,4.490181528838598,7.260787111578515
1700,100,2.744984219592675,5.033787103401455,7.778771322994129
1700,105,2.714004671181598,5.5489733402916785,8.262978011473276
1700,110,2.678328602855483,6.037131029459666,8.715459632315149
1700,115,2.6385611545725633,6.499583119338165,9.138144273910727
1700,120,2.5952551672482933,6.937588025541808,9.5328431927901
1700,125,2.5489151139448203,7.352342778199433,9.901257892144253
1700,130,2.5000007556917585,7.744986015789075,10.244986771480834
1700,135,2.4489305404356627,8.116600832961874,10.565531373397535
1700,140,2.3960847624066557,8.468217489475844,10.8643022518825
1700,145,2.341808498058947,8.800815987013372,11.14262448507232
1700,150,2.286414333683083,9.115328520325697,11.40174285400878
1700,155,2.230184898796883,9.412641808833678,11.642826707630562
1700,160,2.1733752184949244,9.693599314514907,11.86697453300983
1700,165,2.1162148970690318,9.959003351623121,12.075218248692154
1700,170,2.0589101444006106,10.209617093515398,12.26852723791601
1700,175,2.001645655866715,10.44616648160501,12.447812137471725
1700,180,1.9445863557914236,10.66934204121365,12.613928397005076
1700,185,1.8878790138100845,10.879800608863274,12.767679622673358
1700,190,1.8316537428926585,11.078166975326976,12.909820718219637
1700,195,1.776025387191521,11.265035448547161,13.041060835738682
1700,200,1.7210948073357935,11.440971340329266,13.16206614766506
1800,10,1.663371928450541,10.824216790977479,9.160844862526938
1800,15,1.9037532908407873,9.46339300413171,7.559639713290922
1800,20,2.1129587917427415,8.171020353375779,6.058061561633038
1800,25,2.293687452601592,6.943755236470758,4.650067783869166
1800,30,2.448435256890219,5.778417133569255,3.329981876679036
1800,35,2.5795093786069394,4.671980653560895,2.0924712749539554
1800,40,2.6890414547287826,3.621567968322231,0.9325265135934485
1800,45,2.778999964127829,2.6244416159526356,0.15455834817519332
1800,50,2.851201771447348,1.6779976550006737,1.1732041164466744
1800,55,2.9073228906776882,0.77975915256287,2.127563738114818
1800,60,2.9489085196530236,0.0726300100283156,3.021538529681339
1800,65,2.977382393394484,0.8814110294162375,3.858793422810722
1800,70,2.994055501138318,1.6487157850651912,4.6427712862035095
1800,75,3.000134208997096,2.3765721707539016,5.376706379750997
1800,80,2.9967278274949383,3.066909166048984,6.063636993543922
1800,85,2.984855660682495,3.721561660439626,6.706417321122121
1800,90,2.9654535711639824,4.3422750421963165,7.307728613360299
1800,95,2.939380093145642,4.930709563428291,7.870089656573933
1800,100,2.9074221235342144,5.4884444922544935,8.395866615788707
1800,105,2.8703002191656335,6.0169820624706905,8.887282281636324
1800,110,2.828673526420131,6.517751230588976,9.346424757009107
1800,115,2.783144367772486,6.992111249644236,9.775255617416722
1800,120,2.734262508227865,7.4413550687039,10.175617576931765
1800,125,2.6825291230974977,7.866712566581612,10.54924168967911
1800,130,2.6284004871682414,8.269353627840697,10.89775411500894
1800,135,2.5722914040094707,8.650391068779157,11.222682472788629
1800,140,2.514578392934233,9.010883420712542,11.525461813646775
1800,145,2.455602649983927,9.351837577514504,11.80744022749843
1800,150,2.395672798231635,9.674211314035142,12.069884112266777
1800,155,2.3350674416944583,9.978915681694616,12.313983123389074
1800,160,2.274037536204901,10.266817287242143,12.540854823447045
1800,165,2.212808589711765,10.538740460378577,12.751549050090343
1800,170,2.1515827036580997,10.795469315662709,12.94705201932081
1800,175,2.0905404663141036,11.037749713857094,13.128290180171199
1800,180,2.029842708222749,11.26629112761788,13.296133835840628
1800,185,1.9696321292426786,11.481768416193788,13.451400545436467
1800,190,1.910034806043044,11.684823513571905,13.59485831961495
1800,195,1.8511615883160724,11.876067034291584,13.727228622607656
1800,200,1.793109391422525,12.056079800941783,13.849189192364308
1900,10,1.9639089914148977,10.753986693434936,8.790077702020039
1900,15,2.1945067842838117,9.360345175659715,7.165838391375903
1900,20,2.394110577608427,8.036845827666625,5.642735250058197
1900,25,2.5654284139402876,6.780062348577776,4.2146339346374875
1900,30,2.7109637739563763,5.586735553731195,2.875771779774819
1900,35,2.8330299449508156,4.453765224292966,1.6207352793421503
1900,40,2.9337634224758298,3.378202354368609,0.4444389318927794
1900,45,3.0151364084071846,2.35724177622727,0.6578946321799145
1900,50,3.0789684646472635,1.388215145198174,1.6907533194490898
1900,55,3.1269373778728347,0.46858426669773023,2.6583531111751046
1900,60,3.1605892871707537,0.40406525129854653,3.5646545384693002
1900,65,3.1813481230666185,1.2320300362113956,4.413378159278014
1900,70,3.1905244033247433,2.017494694338595,5.208019097663338
1900,75,3.1893234279706637,2.762537274222718,5.951860702193382
1900,80,3.1788529132450365,3.469134463567278,6.647987376812314
1900,85,3.160130101631062,4.139166532696181,7.299296634327243
1900,90,3.134088382693387,4.774422036917733,7.90851041961112
1900,95,3.1015834572157854,5.376602289551566,8.478185746767352
1900,100,3.0633990750176974,5.947325616803374,9.010724691821071
1900,105,3.0202523748568977,6.488131405126906,9.508383779983804
1900,110,2.972798852978664,7.000483951193681,9.973282804172346
1900,115,2.9216369851431723,7.485776124097371,10.407413109240544
1900,120,2.8673125253443774,7.945332848950332,10.812645374294709
1900,125,2.810322502919296,8.380414420582994,11.19073692350229
1900,130,2.751118938328756,8.792219655632199,11.543338593960954
1900,135,2.6901122965641373,9.181888890900225,11.872001187464363
1900,140,2.6276746958930666,9.550506835482118,12.178181531375184
1900,145,2.564142888495249,9.899105283792984,12.463248172288232
1900,150,2.4998210284525597,10.228665696279334,12.728486724731894
1900,155,2.434983241540474,10.540121654267553,12.975104895808025
1900,160,2.3698760103162955,10.834361195087947,13.204237205404242
1900,165,2.3047203871095037,11.11222903331332,13.416949420422824
1900,170,2.2397140466868066,11.374528673666443,13.61424272035325
1900,175,2.175033189585644,11.622024420879674,13.797057610465318
1900,180,2.1108343063812414,11.855443291532536,13.966277597913775
1900,185,2.0472558124711804,12.075476832647777,14.122732645118957
1900,190,1.9844195623241565,12.282782851593375,14.267202413917532
1900,195,1.9224322515438752,12.47798706161614,14.400419313160015
1900,200,1.8613867145419554,12.661684647121648,14.523071361663602
2000,10,2.257435613912101,10.650304928656368,8.392869314744267
2000,15,2.4780507967145424,9.226371977235754,6.74832118052121
2000,20,2.6678963233642854,7.874146786010649,5.206250462646364
2000,25,2.829685199990717,6.590126478983876,3.7604412789931594
2000,30,2.9659246651408373,5.370979031537057,2.40505436639622
2000,35,3.0789306754575723,4.213534937875354,1.1346042624177821
2000,40,3.1708414152546354,3.1147792848558176,0.05606213039881791
2000,45,3.243629893929084,2.0718442123797005,1.1717856815493837
2000,50,3.2991156910445185,1.0820017414959608,2.2171139495485574
2000,55,3.3389759050699186,0.14265695228232178,3.1963189527875966
2000,60,3.364755358155205,0.7486585055549139,4.113413863710119
2000,65,3.3778761059497007,1.5942925855891714,4.972168691538872
2000,70,3.3796462983083946,2.3964787165255323,5.776125014833927
2000,75,3.37126843377121,3.1573413876789913,6.5286098214502015
2000,80,3.3538470479286486,3.878901462045617,7.232748509974265
2000,85,3.328395873191675,4.563081230252106,7.891477103443781
2000,90,3.295844505053755,5.211709218021215,8.50755372307497
2000,95,3.2570446076577637,5.8265247591742755,9.08356936683204
2000,100,3.2127756893502513,6.40918234560561,9.621958034955862
2000,105,3.1637504769117837,6.961255765106146,10.12500624201793
2000,110,3.110619915284965,7.484242037382881,10.594861952667845
2000,115,3.053977817874878,7.979565158116385,11.033542975991264
2000,120,2.994365190860894,8.448579660418282,11.442944851279176
2000,125,2.9322742534281576,8.892574002594412,11.82484825602257
2000,130,2.868152174394523,9.312773790684684,12.180925965079206
2000,135,2.8024045443679935,9.710344843837772,12.512749388205766
2000,140,2.735398601315156,10.08639611018559,12.821794711500745
2000,145,2.6674662262472872,10.44198244050884,13.109448666756126
2000,150,2.5989067246323314,10.778107226629215,13.377013951261546
2000,155,2.529989408113435,11.095724911125583,13.625714319239018
2000,160,2.460955990153342,11.395743374649811,13.856699364803154
2000,165,2.3920228083245934,11.679026206811749,14.07104901513634
2000,170,2.323382885124377,11.946394866311723,14.269777751436099
2000,175,2.255207838405985,12.198630735722068,14.453838574128053
2000,180,2.1876496517830066,12.436477076055729,14.624126727838737
2000,185,2.120842314674261,12.660640886009277,14.78148320068354
2000,190,2.054903341013897,12.871794670529551,14.926698011543449
2000,195,1.9899351750494831,13.070578123126175,15.060513298175657
2000,200,1.9260264920882397,13.25759972613666,15.1836262182249
2100,10,2.5427792392822557,10.516602529156751,7.973823289874495
2100,15,2.7533299972111567,9.064715014260713,6.311385017049556
2100,20,2.9333685690519666,7.685984700329209,4.752616131277243
2100,25,3.085609543612622,6.376837806371829,3.2912282627592075
2100,30,3.2125608082529538,5.133874861390966,1.9213140531380124
2100,35,3.316538132011637,3.953862203146588,0.6373240711349509
2100,40,3.399678764732339,2.8337238915312755,0.5659548732010633
2100,45,3.463954116706078,1.7705340163346655,1.6934201003714122
2100,50,3.5111815791985745,0.7615093801627726,2.749672199035802
2100,55,3.543035542346709,0.19599746178442512,3.739033004131134
2100,60,3.5610576632699535,1.1045048224811393,4.665562485751093
2100,65,3.566666433834903,1.966408180945295,5.5330746147801975
2100,70,3.5611660943203005,2.783986172957162,6.345152267277462
2100,75,3.545754936241968,3.5594062896071197,7.105161225849088
2100,80,3.5215330347987948,4.294730297921887,7.816263332720681
2100,85,3.4895094487814666,4.991919397123593,8.481428845905059
2100,90,3.4506089233324917,5.6528391234150375,9.103448046747529
2100,95,3.4056781286497944,6.279264015555663,9.684942144205458
2100,100,3.3554914655762254,6.872882052894638,10.228373518470864
